"","pair","reverse_sent_order","sentence1","sentence2","modal1","modal2","rating1","rating2","rating_other","percentage_blue","color","xxx","catch_trial","catch_trial_answer_correct","speaker","condition","phase","language","gender","age","misread_instructions","trial","subjectid","date"
"447","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0.27,0.73,0,10,"orange",1,1,0,"m","confident_m","pre_exposure","English","f",20,0,14,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"448","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,0,"blue",1,0,-1,"f","confident_m","pre_exposure","English","f",20,0,15,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"449","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0.36,0.64,0,60,"blue",1,0,-1,"m","confident_m","pre_exposure","English","f",20,0,16,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"450","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,0.18,0.82,0,"orange",1,0,-1,"m","confident_m","pre_exposure","English","f",20,0,17,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"451","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0,0.28,0.72,100,"blue",1,0,-1,"f","confident_m","pre_exposure","English","f",20,0,18,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"452","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0.73,0.27,0,60,"blue",1,0,-1,"f","confident_m","pre_exposure","English","f",20,0,19,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"453","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0,0.21,0.79,100,"blue",1,0,-1,"m","confident_m","pre_exposure","English","f",20,0,20,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"454","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0.79,0.21,0,25,"blue",1,1,1,"f","confident_m","pre_exposure","English","f",20,0,21,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"455","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0.69,0.31,0,75,"orange",1,1,0,"m","confident_m","pre_exposure","English","f",20,0,22,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"456","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0.81,0.19,0,40,"blue",1,0,-1,"f","confident_m","pre_exposure","English","f",20,0,23,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"457","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0.67,0,0.33,10,"blue",1,1,1,"f","confident_m","pre_exposure","English","f",20,0,24,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"458","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0.36,0.64,0,25,"orange",1,1,0,"f","confident_m","pre_exposure","English","f",20,0,25,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"459","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,0,"blue",1,0,-1,"m","confident_m","pre_exposure","English","f",20,0,26,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"460","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0.77,0.23,0,50,"orange",1,0,-1,"m","confident_m","pre_exposure","English","f",20,0,27,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"461","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0.74,0.26,0,75,"orange",1,0,-1,"f","confident_m","pre_exposure","English","f",20,0,28,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"462","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0.75,0.25,0,25,"blue",1,0,-1,"m","confident_m","pre_exposure","English","f",20,0,29,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"463","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0.74,0.26,0,50,"blue",1,1,0,"m","confident_m","pre_exposure","English","f",20,0,30,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"464","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0.8,0.2,0,40,"blue",1,0,-1,"m","confident_m","pre_exposure","English","f",20,0,31,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"465","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,0.21,0.79,0,"orange",1,0,-1,"f","confident_m","pre_exposure","English","f",20,0,32,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"466","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,100,"orange",1,0,-1,"m","confident_m","pre_exposure","English","f",20,0,33,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"467","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0.24,0.76,0,10,"orange",1,0,-1,"f","confident_m","pre_exposure","English","f",20,0,34,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"468","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0.29,0.71,0,25,"orange",1,0,-1,"m","confident_m","pre_exposure","English","f",20,0,35,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"469","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,75,"orange",1,1,1,"m","confident_m","post_exposure","English","f",20,0,36,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"470","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,100,"orange",1,0,-1,"f","confident_m","post_exposure","English","f",20,0,37,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"471","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,90,"orange",1,0,-1,"f","confident_m","post_exposure","English","f",20,0,38,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"472","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,100,"blue",1,0,-1,"m","confident_m","post_exposure","English","f",20,0,39,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"473","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,10,"orange",1,0,-1,"f","confident_m","post_exposure","English","f",20,0,40,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"474","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,10,"orange",1,1,1,"m","confident_m","post_exposure","English","f",20,0,41,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"475","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,40,"orange",1,1,1,"m","confident_m","post_exposure","English","f",20,0,42,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"476","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,0,"orange",1,0,-1,"m","confident_m","post_exposure","English","f",20,0,43,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"477","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,50,"blue",1,1,1,"m","confident_m","post_exposure","English","f",20,0,44,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"478","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,60,"orange",1,0,-1,"m","confident_m","post_exposure","English","f",20,0,45,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"479","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0.72,0.28,0,60,"blue",1,0,-1,"f","confident_m","post_exposure","English","f",20,0,46,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"480","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,0,"blue",1,0,-1,"f","confident_m","post_exposure","English","f",20,0,47,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"481","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,25,"orange",1,1,1,"f","confident_m","post_exposure","English","f",20,0,48,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"482","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,50,"blue",1,0,-1,"f","confident_m","post_exposure","English","f",20,0,49,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"483","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,1,0,25,"orange",1,0,-1,"m","confident_m","post_exposure","English","f",20,0,50,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"484","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0,1,0,75,"blue",1,0,-1,"f","confident_m","post_exposure","English","f",20,0,51,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"485","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,100,"orange",1,0,-1,"m","confident_m","post_exposure","English","f",20,0,52,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"486","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",0,0,1,0,"orange",1,0,-1,"f","confident_m","post_exposure","English","f",20,0,53,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"487","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,100,"blue",1,0,-1,"f","confident_m","post_exposure","English","f",20,0,54,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"488","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,0,"blue",1,0,-1,"m","confident_m","post_exposure","English","f",20,0,55,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"489","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,10,"blue",1,1,1,"m","confident_m","post_exposure","English","f",20,0,56,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"490","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,40,"orange",1,0,-1,"f","confident_m","post_exposure","English","f",20,0,57,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"491","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0,1,0,75,"blue",1,0,-1,"m","confident_m","post_exposure","English","f",20,0,58,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"492","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,60,"orange",1,0,-1,"f","confident_m","post_exposure","English","f",20,0,59,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"493","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,90,"orange",1,0,-1,"m","confident_m","post_exposure","English","f",20,0,60,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"494","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,40,"blue",1,0,-1,"f","confident_m","post_exposure","English","f",20,0,61,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"495","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,50,"orange",1,0,-1,"f","confident_m","post_exposure","English","f",20,0,62,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"496","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0.28,0.72,0,60,"blue",1,0,-1,"m","confident_m","post_exposure","English","f",20,0,63,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"497","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0,1,0,90,"blue",1,0,-1,"f","confident_m","post_exposure","English","f",20,0,64,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"498","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,75,"orange",1,0,-1,"f","confident_m","post_exposure","English","f",20,0,65,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"499","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,25,"blue",1,1,0,"f","confident_m","post_exposure","English","f",20,0,66,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"500","might-probably",1,"You might get an orange one","You'll probably get an orange one","might","probably",1,0,0,50,"orange",1,0,-1,"m","confident_m","post_exposure","English","f",20,0,67,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"501","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,10,"blue",1,1,1,"f","confident_m","post_exposure","English","f",20,0,68,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"502","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,40,"blue",1,0,-1,"m","confident_m","post_exposure","English","f",20,0,69,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"503","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",1,0,0,25,"blue",1,0,-1,"m","confident_m","post_exposure","English","f",20,0,70,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"504","might-probably",1,"You might get a blue one","You'll probably get a blue one","might","probably",0,1,0,90,"blue",1,1,1,"m","confident_m","post_exposure","English","f",20,0,71,"20c6f99fdfa3abdce7a309c6d489df89a49dfad7f761","2018-11-10T10:52:52-08:00"
"505","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.79,0.18,0.03,40,"blue",1,0,-1,"f","confident_f","pre_exposure","English","f",20,0,0,"1307ac6abe2409215d83fa86b6a068c85634181dbbf1","2018-11-10T15:58:46-08:00"
"506","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.57,0.4,0.03,50,"blue",1,0,-1,"f","confident_f","pre_exposure","English","f",20,0,1,"1307ac6abe2409215d83fa86b6a068c85634181dbbf1","2018-11-10T15:58:46-08:00"
"507","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.7,0.21,0.09,40,"orange",1,0,-1,"m","confident_f","pre_exposure","English","f",20,0,2,"1307ac6abe2409215d83fa86b6a068c85634181dbbf1","2018-11-10T15:58:46-08:00"
"508","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.78,0.13,0.08,50,"blue",1,1,0,"m","confident_f","pre_exposure","English","f",20,0,3,"1307ac6abe2409215d83fa86b6a068c85634181dbbf1","2018-11-10T15:58:46-08:00"
"509","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0.33,0.55,0.12,60,"blue",1,0,-1,"f","confident_f","pre_exposure","English","f",20,0,4,"1307ac6abe2409215d83fa86b6a068c85634181dbbf1","2018-11-10T15:58:46-08:00"
"510","might-probably",0,"You might get a blue one","You'll probably get a blue one","might","probably",0,0,1,100,"blue",1,0,-1,"f","confident_f","pre_exposure","English","f",20,0,5,"1307ac6abe2409215d83fa86b6a068c85634181dbbf1","2018-11-10T15:58:46-08:00"
"511","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.18,0,0.82,90,"orange",1,1,0,"f","confident_f","pre_exposure","English","f",20,0,6,"1307ac6abe2409215d83fa86b6a068c85634181dbbf1","2018-11-10T15:58:46-08:00"
"512","might-probably",0,"You might get an orange one","You'll probably get an orange one","might","probably",0.78,0.08,0.14,50,"orange",1,0,-1,"m","confident_f","pre_exposure","English","f",20,0,7,"1307ac6abe2409215d83fa86b6a068c85634181dbbf1","2018-11-10T15:58:46-08:00"
